,Id,LotArea,Street,Neighborhood,HouseStyle,YearBuilt,CentralAir,BedroomAbvGr,Fireplaces,GarageType,GarageYrBlt,GarageArea,PoolArea,PoolQC,Fence,SalePrice
1093,1094,9230,Pave,NAmes,1Story,1965,Y,1,0,Detchd,1977.0,884,0,,MnPrv,146000
1094,1095,5868,Pave,NAmes,1Story,1956,Y,2,0,Attchd,1956.0,308,0,,,129000
1095,1096,9317,Pave,CollgCr,1Story,2006,Y,3,1,Attchd,2006.0,440,0,,,176432
1096,1097,6882,Pave,IDOTRR,2Story,1914,Y,3,0,,,0,0,,,127000
1097,1098,3696,Pave,StoneBr,1Story,1986,Y,2,0,Attchd,1987.0,461,0,,,170000
1098,1099,6000,Pave,BrkSide,1.5Fin,1936,Y,3,0,Detchd,1936.0,240,0,,,128000
1099,1100,11880,Pave,NWAmes,1Story,1978,Y,3,1,Attchd,1978.0,478,0,,,157000
1100,1101,8400,Pave,SWISU,1Story,1920,N,1,0,Detchd,1930.0,246,0,,,60000
1101,1102,9758,Pave,NAmes,1Story,1971,Y,3,0,Detchd,1981.0,280,0,,,119500
1102,1103,7000,Pave,NAmes,1Story,1960,Y,2,0,Attchd,1960.0,254,0,,MnWw,135000
1103,1104,8910,Pave,NAmes,1Story,1959,Y,3,1,BuiltIn,1954.0,539,0,,,159500
1104,1105,2016,Pave,BrDale,2Story,1970,Y,3,0,Detchd,1970.0,440,0,,,106000
1105,1106,12256,Pave,NoRidge,2Story,1994,Y,3,2,Attchd,1994.0,712,0,,,325000
1106,1107,10357,Pave,SawyerW,1Story,1990,Y,3,1,Attchd,1990.0,719,0,,,179900
1107,1108,23257,Pave,Gilbert,2Story,2006,Y,3,1,BuiltIn,2006.0,422,0,,,274725
1108,1109,8063,Pave,Gilbert,2Story,2000,Y,3,1,Attchd,2000.0,463,0,,,181000
1109,1110,11362,Pave,NridgHt,1Story,2004,Y,3,1,Attchd,2004.0,862,0,,,280000
1110,1111,8000,Pave,Gilbert,2Story,1995,Y,3,1,Attchd,1995.0,431,0,,,188000
1111,1112,10480,Pave,NWAmes,2Story,1976,Y,4,1,Attchd,1976.0,483,0,,,205000
1112,1113,7100,Pave,NAmes,1Story,1957,Y,2,0,Detchd,1957.0,308,0,,,129900
1113,1114,8923,Pave,NAmes,1Story,1953,Y,2,0,Attchd,1953.0,240,0,,,134500
1114,1115,5400,Pave,OldTown,1Story,1954,Y,2,0,Detchd,1955.0,326,0,,MnPrv,117000
1115,1116,12085,Pave,NridgHt,1Story,2007,Y,3,1,Attchd,2007.0,928,0,,,318000
1116,1117,7750,Pave,Gilbert,SLvl,2002,Y,3,1,BuiltIn,2002.0,527,0,,,184100
1117,1118,9764,Pave,Sawyer,1Story,1967,Y,3,0,Attchd,1967.0,450,0,,,130000
1118,1119,13825,Pave,Sawyer,SLvl,1958,Y,3,0,BuiltIn,1958.0,300,0,,,140000
1119,1120,7560,Pave,NAmes,1Story,1959,Y,3,0,Attchd,1959.0,286,0,,GdWo,133700
1120,1121,8263,Pave,IDOTRR,1Story,1920,Y,2,1,Detchd,1920.0,308,0,,MnPrv,118400
1121,1122,10084,Pave,CollgCr,1Story,2005,Y,3,0,Attchd,2005.0,782,0,,,212900
1122,1123,8926,Pave,Edwards,1Story,1956,Y,3,0,Basment,1956.0,288,0,,MnPrv,112000
1123,1124,9405,Pave,Edwards,1Story,1947,Y,2,0,,,0,0,,,118000
1124,1125,9125,Pave,Gilbert,SLvl,1992,Y,3,1,Attchd,1992.0,392,0,,,163900
1125,1126,10434,Pave,NAmes,1Story,1955,Y,2,1,Detchd,1977.0,672,0,,,115000
1126,1127,3684,Pave,Blmngtn,1Story,2007,Y,2,1,Attchd,2007.0,660,0,,,174000
1127,1128,14572,Pave,Gilbert,1Story,2004,Y,3,1,Attchd,2004.0,630,0,,,259000
1128,1129,11796,Pave,Gilbert,2Story,2004,Y,4,1,BuiltIn,2004.0,434,0,,,215000
1129,1130,7200,Pave,OldTown,SFoyer,1980,Y,2,0,Detchd,1980.0,672,0,,,140000
1130,1131,7804,Pave,SWISU,1.5Fin,1928,Y,4,2,Detchd,1981.0,576,0,,MnPrv,135000
1131,1132,10712,Pave,Mitchel,1Story,1991,Y,3,0,,,0,0,,MnPrv,93500
1132,1133,9900,Pave,OldTown,2Story,1880,Y,5,0,Detchd,1930.0,205,0,,,117500
1133,1134,9828,Pave,SawyerW,2Story,1995,Y,3,1,Attchd,1995.0,466,0,,,239500
1134,1135,8773,Pave,Gilbert,2Story,1997,Y,3,1,Attchd,1997.0,460,0,,,169000
1135,1136,6180,Pave,BrkSide,1Story,1926,N,2,1,Detchd,1926.0,180,0,,,102000
1136,1137,9600,Pave,NAmes,1.5Fin,1950,Y,3,0,Attchd,1950.0,288,0,,,119000
1137,1138,6342,Pave,Sawyer,1.5Fin,1875,N,2,0,,,0,0,,,94000
1138,1139,9819,Pave,Mitchel,1Story,1977,Y,2,2,Attchd,1977.0,714,0,,,196000
1139,1140,8731,Pave,BrkSide,1Story,1920,Y,3,1,Detchd,1972.0,495,0,,,144000
1140,1141,7350,Pave,NAmes,1Story,1951,Y,2,0,Detchd,1988.0,840,0,,,139000
1141,1142,10304,Pave,NWAmes,2Story,1976,Y,4,1,Attchd,1976.0,484,0,,,197500
1142,1143,9965,Pave,CollgCr,2Story,2006,Y,4,1,BuiltIn,2006.0,1052,0,,,424870
1143,1144,9000,Pave,Sawyer,1Story,1959,Y,3,0,,,0,0,,,80000
1144,1145,12180,Pave,Edwards,1.5Fin,1941,N,2,0,Detchd,1941.0,280,0,,MnPrv,80000
1145,1146,6240,Pave,BrkSide,1.5Fin,1928,Y,3,1,Detchd,1928.0,225,0,,,149000
1146,1147,11200,Pave,SawyerW,1Story,1985,Y,3,1,Attchd,1985.0,403,0,,,180000
1147,1148,12000,Pave,Crawfor,2Story,1941,Y,3,1,Attchd,1941.0,234,0,,,174500
1148,1149,5700,Pave,OldTown,1.5Fin,1926,Y,2,1,Detchd,1982.0,288,0,,,116900
1149,1150,9000,Pave,OldTown,2Story,1920,Y,3,0,Detchd,1930.0,324,0,,,143000
1150,1151,8280,Pave,NAmes,1Story,1950,Y,2,1,Attchd,1950.0,306,0,,GdPrv,124000
1151,1152,17755,Pave,Edwards,1Story,1959,Y,3,2,Attchd,1959.0,528,0,,,149900
1152,1153,14115,Pave,Crawfor,1Story,1956,Y,2,1,Attchd,1956.0,470,0,,,230000
1153,1154,5890,Pave,IDOTRR,1Story,1930,Y,2,0,Detchd,2002.0,432,0,,,120500
1154,1155,13700,Pave,NAmes,2Story,1965,Y,4,2,Attchd,1965.0,492,0,,GdPrv,201800
1155,1156,10768,Pave,Veenker,1Story,1976,Y,3,1,Attchd,1976.0,528,0,,,218000
1156,1157,9350,Pave,NAmes,SLvl,1965,Y,3,1,Attchd,1965.0,502,0,,MnPrv,179900
1157,1158,5001,Pave,NridgHt,1Story,2007,Y,2,1,Attchd,2008.0,626,0,,,230000
1158,1159,11932,Pave,Somerst,1Story,2007,Y,3,0,Attchd,2008.0,830,0,,,235128
1159,1160,9120,Pave,NWAmes,2Story,1974,Y,4,1,Attchd,1974.0,540,0,,,185000
1160,1161,2280,Pave,NPkVill,2Story,1978,Y,3,1,Attchd,1978.0,440,0,,,146000
1161,1162,14778,Pave,Crawfor,1Story,1954,Y,3,1,Detchd,1993.0,924,0,,,224000
1162,1163,8724,Pave,Sawyer,1Story,1968,Y,3,1,Attchd,1968.0,450,0,,,129000
1163,1164,12900,Pave,Sawyer,SFoyer,1969,Y,0,0,CarPort,1969.0,400,0,,,108959
1164,1165,16157,Pave,Veenker,SLvl,1978,Y,2,1,Attchd,1978.0,588,0,,,194000
1165,1166,9541,Pave,NridgHt,1Story,2009,Y,3,0,Attchd,2009.0,644,0,,,233170
1166,1167,10475,Pave,CollgCr,1Story,2008,Y,3,0,Attchd,2008.0,776,0,,,245350
1167,1168,10852,Pave,Gilbert,2Story,2000,Y,3,1,Attchd,2000.0,472,0,,,173000
1168,1169,13728,Pave,Edwards,2Story,1935,Y,4,2,Basment,1935.0,540,0,,,235000
1169,1170,35760,Pave,NoRidge,2Story,1995,Y,4,1,Attchd,1995.0,807,0,,,625000
1170,1171,9880,Pave,Mitchel,SLvl,1977,Y,3,1,Attchd,1977.0,358,576,Gd,GdPrv,171000
1171,1172,9120,Pave,NAmes,1Story,1958,Y,3,1,Attchd,1958.0,433,0,,,163000
1172,1173,4017,Pave,Somerst,2Story,2006,Y,2,0,Detchd,2006.0,625,0,,,171900
1173,1174,18030,Pave,ClearCr,1.5Fin,1946,Y,3,1,,,0,0,,MnPrv,200500
1174,1175,16560,Pave,Crawfor,2Story,1932,Y,4,1,Detchd,1932.0,360,0,,,239000
1175,1176,10678,Pave,NoRidge,1.5Fin,1992,Y,4,1,Attchd,1992.0,541,0,,,285000
1176,1177,6951,Pave,Mitchel,1Story,1984,Y,3,0,Attchd,1984.0,264,0,,MnPrv,119500
1177,1178,3950,Pave,OldTown,1.5Fin,1926,Y,3,0,Detchd,1926.0,210,0,,,115000
1178,1179,7681,Pave,Crawfor,1.5Fin,1921,Y,3,1,Detchd,1921.0,186,0,,,154900
1179,1180,8335,Pave,Edwards,1Story,1954,Y,3,1,,,0,0,,,93000
1180,1181,11170,Pave,Timber,2Story,1990,Y,4,0,Attchd,1990.0,693,0,,GdPrv,250000
1181,1182,5587,Pave,Crawfor,1Story,2008,Y,2,1,Attchd,2008.0,482,0,,,392500
1182,1183,15623,Pave,NoRidge,2Story,1996,Y,4,2,Attchd,1996.0,813,555,Ex,MnPrv,745000
1183,1184,10800,Pave,OldTown,1Story,1920,Y,2,1,Detchd,1970.0,720,0,,,120000
1184,1185,35133,Grvl,Timber,1Story,1963,Y,3,2,2Types,1963.0,995,0,,,186700
1185,1186,9738,Pave,Edwards,1.5Fin,1924,Y,4,0,Attchd,1965.0,392,0,,,104900
1186,1187,10615,Pave,OldTown,2Story,1900,Y,3,0,CarPort,1920.0,420,0,,,95000
1187,1188,12461,Pave,NoRidge,1Story,1994,Y,2,1,Attchd,1994.0,757,0,,GdPrv,262000
1188,1189,8935,Pave,CollgCr,2Story,2002,Y,3,0,Attchd,2002.0,493,0,,,195000
1189,1190,7500,Pave,Gilbert,2Story,1999,Y,3,1,Attchd,1999.0,442,0,,,189000
1190,1191,32463,Pave,Mitchel,1Story,1961,Y,3,1,2Types,1975.0,1356,0,,,168000
1191,1192,2645,Pave,Somerst,2Story,1999,Y,2,0,Detchd,1999.0,492,0,,,174000
1192,1193,9600,Pave,OldTown,1.5Fin,1925,Y,3,0,Detchd,1925.0,250,0,,GdWo,125000
1193,1194,4500,Pave,Mitchel,1Story,1999,Y,2,0,Attchd,1999.0,402,0,,,165000
1194,1195,9364,Pave,Sawyer,2Story,1969,Y,4,0,Attchd,1969.0,299,0,,MnPrv,158000
1195,1196,8029,Pave,Gilbert,2Story,2005,Y,3,0,Attchd,2005.0,400,0,,,176000
1196,1197,14054,Pave,Gilbert,2Story,2006,Y,4,1,BuiltIn,2006.0,660,0,,,219210
1197,1198,8850,Pave,OldTown,2.5Unf,1916,Y,3,1,Detchd,1916.0,225,0,,,144000
1198,1199,9100,Pave,CollgCr,1Story,2001,Y,3,0,Attchd,2001.0,573,0,,,178000
1199,1200,11235,Pave,Sawyer,1Story,1963,Y,3,1,Attchd,1974.0,459,0,,,148000
1200,1201,9353,Pave,NAmes,1Story,1970,Y,3,0,Attchd,1972.0,280,0,,,116050
1201,1202,10400,Pave,CollgCr,2Story,1998,Y,3,0,Attchd,1998.0,546,0,,,197900
1202,1203,6000,Pave,BrkSide,1.5Fin,1925,Y,3,1,Detchd,1960.0,216,0,,,117000
1203,1204,9750,Pave,CollgCr,1Story,2000,Y,3,1,Attchd,2000.0,451,0,,,213000
1204,1205,10140,Pave,NWAmes,1Story,1975,Y,3,0,Attchd,1975.0,495,0,,MnPrv,153500
1205,1206,14684,Pave,SawyerW,1Story,1990,Y,3,1,Attchd,1990.0,701,0,,,271900
1206,1207,8900,Pave,SawyerW,1Story,1966,Y,2,0,Detchd,1966.0,384,0,,MnPrv,107000
1207,1208,9135,Pave,CollgCr,1Story,2003,Y,3,0,Attchd,2003.0,544,0,,,200000
1208,1209,7763,Pave,NAmes,1Story,1962,Y,3,0,Detchd,1980.0,506,0,,,140000
1209,1210,10182,Pave,Somerst,1Story,2006,Y,3,1,Attchd,2006.0,500,0,,,290000
1210,1211,11218,Pave,SawyerW,2Story,1992,Y,3,1,Attchd,1992.0,462,0,,GdPrv,189000
1211,1212,12134,Pave,Gilbert,1.5Fin,1988,Y,4,0,Basment,1988.0,492,0,,,164000
1212,1213,9340,Pave,Edwards,1Story,1941,Y,2,0,Attchd,1941.0,234,0,,,113000
1213,1214,10246,Pave,Sawyer,SLvl,1965,Y,0,0,Attchd,1965.0,364,0,,,145000
1214,1215,10205,Pave,NAmes,SFoyer,1962,Y,3,0,Attchd,1962.0,300,0,,,134500
1215,1216,7094,Pave,Sawyer,1Story,1966,Y,3,0,Detchd,1966.0,384,0,,MnPrv,125000
1216,1217,8930,Pave,Sawyer,1.5Fin,1978,Y,4,0,Attchd,1978.0,539,0,,,112000
1217,1218,8640,Pave,Somerst,1Story,2009,Y,3,0,Attchd,2009.0,552,0,,,229456
1218,1219,6240,Pave,BrkSide,1.5Fin,1947,N,2,0,,,0,0,,,80500
1219,1220,1680,Pave,BrDale,2Story,1971,Y,3,0,,,0,0,,,91500
1220,1221,7800,Pave,NAmes,1Story,1964,Y,2,0,Attchd,1964.0,288,0,,,115000
1221,1222,8250,Pave,Sawyer,1Story,1968,Y,3,1,Attchd,1968.0,322,0,,,134000
1222,1223,10496,Pave,NAmes,1.5Fin,1949,Y,3,1,Attchd,1949.0,315,0,,GdWo,143000
1223,1224,10680,Pave,NAmes,1Story,1951,N,4,0,Detchd,1951.0,528,0,,MnPrv,137900
1224,1225,15384,Pave,Gilbert,2Story,2004,Y,3,1,Attchd,2004.0,388,0,,,184000
1225,1226,10482,Pave,NAmes,SLvl,1958,Y,3,0,Attchd,1958.0,264,0,,MnWw,145000
1226,1227,14598,Pave,Somerst,2Story,2007,Y,4,1,BuiltIn,2007.0,668,0,,,214000
1227,1228,8872,Pave,NAmes,1Story,1965,Y,2,0,Detchd,1992.0,576,0,,,147000
1228,1229,8769,Pave,NridgHt,1Story,2008,Y,1,1,Attchd,2008.0,1052,0,,,367294
1229,1230,7910,Pave,NAmes,SLvl,1960,Y,4,0,Basment,1960.0,404,0,,GdWo,127000
1230,1231,18890,Pave,Sawyer,1.5Fin,1977,Y,4,1,BuiltIn,1977.0,600,0,,,190000
1231,1232,7728,Pave,NAmes,SLvl,1962,Y,3,0,Attchd,1962.0,540,0,,GdWo,132500
1232,1233,9842,Pave,NAmes,1Story,1962,Y,2,0,CarPort,1962.0,462,0,,,101800
1233,1234,12160,Pave,NAmes,1Story,1959,Y,3,0,Attchd,1959.0,531,0,,MnPrv,142000
1234,1235,8525,Pave,SWISU,2Story,1911,N,4,0,,,0,0,,,130000
1235,1236,13132,Pave,Crawfor,2Story,1914,Y,4,0,Detchd,1914.0,180,0,,,138887
1236,1237,2628,Pave,NridgHt,2Story,2003,Y,2,0,BuiltIn,2003.0,474,0,,,175500
1237,1238,12393,Pave,CollgCr,2Story,2004,Y,4,1,BuiltIn,2004.0,434,0,,,195000
1238,1239,13072,Pave,SawyerW,1Story,2005,Y,3,0,Detchd,2005.0,484,0,,,142500
1239,1240,9037,Pave,Timber,1Story,2006,Y,2,1,Attchd,2006.0,472,0,,,265900
1240,1241,8158,Pave,CollgCr,2Story,2003,Y,3,0,Attchd,2003.0,543,0,,,224900
1241,1242,9849,Pave,Somerst,1Story,2007,Y,3,0,Attchd,2007.0,954,0,,,248328
1242,1243,10625,Pave,NWAmes,SFoyer,1974,Y,3,2,Attchd,1974.0,528,0,,MnPrv,170000
1243,1244,13891,Pave,NridgHt,1Story,2006,Y,2,1,Attchd,2006.0,850,0,,,465000
1244,1245,11435,Pave,Crawfor,2Story,1929,Y,3,2,Detchd,1931.0,400,0,,,230000
1245,1246,12090,Pave,NWAmes,SLvl,1984,Y,3,1,BuiltIn,1984.0,477,0,,,178000
1246,1247,8125,Pave,Somerst,2Story,2005,Y,3,0,Attchd,2005.0,615,0,,,186500
1247,1248,12328,Pave,Mitchel,SLvl,1976,Y,3,0,Attchd,1976.0,888,0,,,169900
1248,1249,9600,Pave,OldTown,2.5Unf,1917,N,3,1,Detchd,1950.0,396,0,,,129500
1249,1250,7200,Pave,NAmes,1Story,1950,Y,3,0,Attchd,1950.0,276,0,,,119000
1250,1251,11160,Pave,NAmes,1Story,1968,Y,3,2,Attchd,1968.0,522,0,,,244000
1251,1252,3136,Pave,NridgHt,1Story,2003,Y,2,1,Attchd,2003.0,478,0,,,171750
1252,1253,9858,Pave,Mitchel,1Story,1968,Y,3,0,Attchd,1968.0,288,0,,GdWo,130000
1253,1254,17542,Pave,Veenker,2Story,1974,Y,3,2,Attchd,1974.0,518,0,,MnPrv,294000
1254,1255,6931,Pave,Edwards,2Story,2003,Y,3,1,BuiltIn,2003.0,397,0,,,165400
1255,1256,6240,Pave,BrkSide,1.5Fin,1931,Y,3,1,Detchd,1978.0,560,0,,,127500
1256,1257,14303,Pave,NoRidge,1Story,1994,Y,2,1,Attchd,1994.0,691,0,,,301500
1257,1258,4060,Pave,Edwards,1Story,1922,Y,2,0,,,0,0,,,99900
1258,1259,9587,Pave,Gilbert,SLvl,2005,Y,2,0,Attchd,2005.0,400,0,,,190000
1259,1260,9750,Pave,NAmes,1Story,1969,Y,3,0,Attchd,1969.0,460,0,,,151000
1260,1261,24682,Pave,Gilbert,2Story,1999,Y,3,1,BuiltIn,1999.0,502,0,,,181000
1261,1262,9600,Pave,NAmes,1Story,1956,Y,2,0,Attchd,1956.0,338,0,,,128900
1262,1263,11250,Pave,ClearCr,1.5Fin,1957,Y,5,2,Attchd,1957.0,304,0,,,161500
1263,1264,13515,Pave,BrkSide,2Story,1919,Y,3,1,Detchd,1940.0,520,0,,GdPrv,180500
1264,1265,4060,Pave,NAmes,1Story,1998,Y,2,0,Attchd,1998.0,511,0,,,181000
1265,1266,3735,Pave,Somerst,2Story,1999,Y,3,0,Detchd,1999.0,506,0,,,183900
1266,1267,10120,Pave,OldTown,2.5Unf,1910,N,4,1,Detchd,1960.0,308,0,,MnPrv,122000
1267,1268,13214,Pave,Timber,1Story,2008,Y,3,1,Attchd,2009.0,746,0,,,378500
1268,1269,14100,Pave,Crawfor,1.5Fin,1935,Y,4,2,BuiltIn,1982.0,1014,0,,GdWo,381000
1269,1270,11344,Pave,NAmes,1.5Fin,1958,Y,3,0,Attchd,1958.0,315,0,,GdWo,144000
1270,1271,23595,Pave,ClearCr,1Story,1979,Y,0,1,Attchd,1979.0,586,0,,,260000
1271,1272,9156,Pave,NWAmes,1Story,1968,Y,3,1,Attchd,1968.0,462,0,,,185750
1272,1273,13526,Pave,Sawyer,1Story,1965,Y,3,0,Attchd,1965.0,288,0,,MnPrv,137000
1273,1274,11512,Pave,Edwards,SLvl,1959,Y,2,1,Basment,1959.0,312,0,,GdPrv,177000
1274,1275,5362,Pave,Crawfor,1.5Fin,1910,Y,3,1,Detchd,1985.0,552,0,,,139000
1275,1276,11345,Pave,NAmes,2Story,1948,Y,4,0,Detchd,1948.0,400,0,,,137000
1276,1277,12936,Pave,NWAmes,2Story,1972,Y,3,1,Attchd,1972.0,497,0,,,162000
1277,1278,17871,Pave,NWAmes,SLvl,1967,Y,3,1,Attchd,1967.0,480,0,,,197900
1278,1279,9473,Pave,CollgCr,2Story,2002,Y,3,1,Attchd,2002.0,577,0,,,237000
1279,1280,7500,Pave,IDOTRR,1.5Fin,1920,Y,2,0,Detchd,1980.0,528,0,,,68400
1280,1281,9808,Pave,CollgCr,1Story,2002,Y,3,0,Attchd,2002.0,544,0,,,227000
1281,1282,8049,Pave,Timber,1Story,1990,Y,2,1,Attchd,1990.0,484,0,,,180000
1282,1283,8800,Pave,CollgCr,1Story,1977,Y,3,0,Detchd,1977.0,484,0,,,150500
1283,1284,9400,Pave,Mitchel,2Story,1971,Y,4,0,,,0,0,,,139000
1284,1285,9638,Pave,SWISU,1.5Fin,1919,Y,4,1,Detchd,1969.0,336,0,,,169000
1285,1286,6000,Pave,BrkSide,1.5Fin,1939,Y,4,1,Detchd,1939.0,280,0,,,132500
1286,1287,9790,Pave,NWAmes,1Story,1963,Y,3,2,Attchd,1963.0,528,0,,,143000
1287,1288,36500,Pave,ClearCr,1Story,1964,Y,4,0,Attchd,1964.0,390,0,,,190000
1288,1289,5664,Pave,StoneBr,1Story,2000,Y,2,1,Attchd,2000.0,499,0,,,278000
1289,1290,11065,Pave,NridgHt,2Story,2006,Y,3,1,BuiltIn,2006.0,753,0,,,281000
1290,1291,14112,Pave,NAmes,SLvl,1964,Y,3,1,Attchd,1964.0,484,0,,,180500
1291,1292,1680,Pave,BrDale,2Story,1972,Y,3,0,Detchd,1972.0,264,0,,,119500
1292,1293,6600,Pave,OldTown,2Story,1892,N,4,0,Attchd,1985.0,432,0,,,107500
1293,1294,10140,Pave,NWAmes,2Story,1976,Y,4,1,Attchd,1976.0,528,0,,GdWo,162900
1294,1295,8172,Pave,Edwards,1Story,1955,Y,2,0,Detchd,1957.0,572,0,,,115000
1295,1296,8400,Pave,NAmes,1Story,1968,Y,3,0,Attchd,1968.0,288,0,,GdWo,138500
1296,1297,8700,Pave,NAmes,1Story,1963,Y,3,0,Attchd,1963.0,525,0,,MnPrv,155000
1297,1298,3675,Pave,Edwards,SFoyer,2005,Y,2,0,Basment,2005.0,525,0,,,140000
1298,1299,63887,Pave,Edwards,2Story,2008,Y,3,3,Attchd,2008.0,1418,480,Gd,,160000
1299,1300,7500,Pave,NAmes,1Story,1959,Y,3,0,Attchd,1959.0,305,0,,GdPrv,154000
1300,1301,10762,Pave,Gilbert,2Story,1999,Y,3,1,Attchd,1999.0,490,0,,,225000
1301,1302,7500,Pave,Crawfor,2Story,1942,Y,3,2,Attchd,1942.0,213,0,,,177500
1302,1303,10120,Pave,NoRidge,2Story,1994,Y,4,1,Attchd,1994.0,844,0,,,290000
1303,1304,8688,Pave,Somerst,1Story,2005,Y,3,0,Attchd,2005.0,834,0,,,232000
1304,1305,3363,Pave,Edwards,2Story,2004,Y,3,0,Detchd,2004.0,380,0,,,130000
1305,1306,13173,Pave,NridgHt,1Story,2006,Y,2,2,Attchd,2006.0,840,0,,,325000
1306,1307,6955,Pave,NridgHt,1Story,2005,Y,2,1,Attchd,2005.0,474,0,,,202500
1307,1308,8072,Pave,CollgCr,1Story,1994,Y,3,0,Detchd,2000.0,480,0,,,138000
1308,1309,12000,Pave,OldTown,1Story,1948,Y,2,0,Attchd,1948.0,528,0,,GdWo,147000
1309,1310,7153,Pave,SawyerW,1Story,1991,Y,3,0,Attchd,1991.0,496,0,,GdWo,179200
1310,1311,17500,Pave,Crawfor,1Story,1959,Y,3,2,Attchd,1959.0,567,0,,,335000
1311,1312,8814,Pave,CollgCr,1Story,2005,Y,3,0,Attchd,2005.0,508,0,,,203000
1312,1313,9572,Pave,NoRidge,2Story,1990,Y,4,1,Attchd,1990.0,750,0,,,302000
1313,1314,14774,Pave,NoRidge,2Story,1999,Y,4,1,BuiltIn,1999.0,779,0,,,333168
1314,1315,8190,Pave,Edwards,1Story,1954,Y,3,1,Detchd,1956.0,280,0,,,119000
1315,1316,11075,Pave,NAmes,2Story,1969,Y,4,2,Attchd,1969.0,576,0,,,206900
1316,1317,10226,Pave,CollgCr,1Story,2008,Y,3,1,Attchd,2008.0,860,0,,,295493
1317,1318,4230,Pave,Somerst,1Story,2006,Y,2,1,Attchd,2006.0,466,0,,,208900
1318,1319,14781,Pave,CollgCr,1Story,2001,Y,3,1,Attchd,2001.0,748,0,,,275000
1319,1320,10215,Pave,Edwards,1Story,1954,Y,3,0,Attchd,1954.0,248,0,,,111000
1320,1321,8400,Pave,NAmes,1Story,1957,Y,3,2,Attchd,1957.0,442,0,,,156500
1321,1322,6627,Pave,BrkSide,1Story,1949,N,2,0,Detchd,1955.0,287,0,,,72500
1322,1323,10186,Pave,NoRidge,2Story,1992,Y,3,1,Attchd,1992.0,564,0,,,190000
1323,1324,5330,Pave,BrkSide,1Story,1940,Y,2,0,,,0,0,,,82500
1324,1325,9986,Pave,Somerst,1Story,2006,Y,2,1,Attchd,2007.0,895,0,,,147000
1325,1326,3636,Pave,IDOTRR,1Story,1922,N,2,0,,,0,0,,MnPrv,55000
1326,1327,4270,Pave,Edwards,1Story,1931,Y,3,0,,,0,0,,,79000
1327,1328,6600,Pave,Mitchel,1Story,1982,Y,3,1,Attchd,1982.0,264,0,,MnPrv,130500
1328,1329,10440,Pave,OldTown,1.5Fin,1920,Y,5,2,Detchd,1920.0,520,0,,MnPrv,256000
1329,1330,9084,Pave,Gilbert,2Story,1998,Y,3,1,Attchd,1998.0,462,0,,,176500
1330,1331,10000,Pave,Somerst,1Story,2006,Y,3,1,Attchd,2006.0,825,0,,,227000
1331,1332,10780,Pave,CollgCr,SLvl,1976,Y,3,0,Detchd,1976.0,576,0,,,132500
1332,1333,8877,Pave,Edwards,1Story,1938,Y,2,1,Detchd,1958.0,288,0,,,100000
1333,1334,7200,Pave,IDOTRR,1.5Fin,1938,Y,2,0,Detchd,1951.0,297,0,,MnPrv,125500
1334,1335,2368,Pave,BrDale,2Story,1970,Y,3,0,Attchd,1970.0,440,0,,,125000
1335,1336,9650,Pave,NWAmes,1Story,1977,Y,2,1,Attchd,1977.0,630,0,,,167900
1336,1337,9246,Pave,NWAmes,1Story,1973,Y,4,0,Detchd,1973.0,506,0,,,135000
1337,1338,4118,Pave,OldTown,1Story,1941,N,2,0,,,0,0,,,52500
1338,1339,13450,Pave,CollgCr,2Story,2002,Y,3,0,BuiltIn,2002.0,492,0,,,200000
1339,1340,9560,Pave,CollgCr,1Story,1972,Y,3,0,Attchd,1972.0,288,0,,,128500
1340,1341,8294,Pave,NAmes,1Story,1971,Y,3,0,Detchd,1974.0,480,0,,GdWo,123000
1341,1342,13695,Pave,SawyerW,1Story,2003,Y,3,0,Detchd,2004.0,576,0,,,155000
1342,1343,9375,Pave,CollgCr,2Story,2002,Y,3,1,Attchd,2002.0,647,0,,,228500
1343,1344,7558,Pave,Crawfor,1.5Fin,1928,Y,3,1,Detchd,1929.0,342,0,,,177000
1344,1345,11103,Pave,CollgCr,2Story,2006,Y,3,1,Attchd,2006.0,440,0,,,155835
1345,1346,6000,Pave,OldTown,1Story,1920,Y,2,0,Detchd,1997.0,308,0,,,108500
1346,1347,20781,Pave,NWAmes,1Story,1968,Y,3,1,Attchd,1968.0,508,0,,,262500
1347,1348,15306,Pave,Timber,1Story,2006,Y,3,1,Attchd,2006.0,712,0,,,283463
1348,1349,16196,Pave,SawyerW,1Story,1998,Y,3,1,Attchd,1998.0,514,0,,,215000
1349,1350,5250,Pave,OldTown,2Story,1872,N,4,0,,,0,0,,,122000
1350,1351,11643,Pave,NAmes,2Story,1969,Y,6,0,Detchd,1969.0,968,0,,,200000
1351,1352,9247,Pave,NAmes,2Story,1962,Y,4,1,Attchd,1962.0,490,0,,,171000
1352,1353,6000,Pave,BrkSide,1.5Fin,1937,Y,2,0,Detchd,1999.0,624,0,,,134900
1353,1354,14720,Pave,NoRidge,1.5Fin,1995,Y,4,1,Attchd,1996.0,666,0,,,410000
1354,1355,10316,Pave,CollgCr,2Story,2000,Y,3,1,Attchd,2000.0,839,0,,,235000
1355,1356,10192,Pave,NWAmes,SLvl,1968,Y,4,1,Attchd,1968.0,487,0,,GdPrv,170000
1356,1357,9477,Pave,NAmes,1Story,1966,Y,3,0,Attchd,1966.0,264,0,,GdWo,110000
